,Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Watch time (hours),Streamers,Average channels
7298,Warriors Orochi 3,0.05,0.08,0.04,0.02,0.19,45937.28571428572,1042.7142857142858,0.1428571428571428
7299,Warriors of Might and Magic,0.16,0.12000000000000001,0.0,0.03,0.30000000000000004,42.2,4.8,0.0
7300,Warriors: Legends of Troy,0.06,0.09,0.08,0.03,0.25,114.57142857142856,5.142857142857143,0.0
7301,Warship Gunner 2,0.01,0.01,0.0,0.0,0.03,352.4,7.4,0.0
7302,Warzone 2100,2.79,1.89,0.0,0.33,5.01,2496.428571428572,182.57142857142856,0.0
7303,Wasteland 2,0.13,0.06999999999999999,0.01,0.03,0.25,24666.14285714286,616.2857142857143,0.0
7304,Watashi no Relaxuma,0.0,0.0,0.04,0.0,0.04,448.0,2.0,0.0
7305,Watch Dogs,3.8,4.04,0.22,1.44,9.49,168814.75,7385.5,2.75
7306,Water Sports,0.05,0.04,0.0,0.01,0.1,224.4,2.8,0.0
7307,Wave Race 64,1.98,0.58,0.34,0.04,2.94,11889.285714285714,178.71428571428572,0.0
7308,Wave Race: Blue Storm,0.4,0.1,0.09,0.02,0.6,26017.85714285714,33.57142857142857,0.0
7309,Way of the Samurai,0.13,0.1,0.25,0.03,0.51,1236.0,37.71428571428572,0.0
7310,Way of the Samurai 2,0.05,0.04,0.23,0.01,0.33,3473.6666666666665,17.0,0.0
7311,Way of the Samurai 3,0.18,0.08,0.22,0.04,0.52,6577.571428571428,92.57142857142856,0.0
7312,Way of the Samurai 3,0.12,0.05,0.02,0.02,0.21,6577.571428571428,92.57142857142856,0.0
7313,Way of the Samurai 4,0.0,0.03,0.16,0.01,0.2,10015.333333333334,183.83333333333331,0.0
7314,Wayne Gretzky's 3D Hockey,0.49,0.03,0.0,0.0,0.53,157.8,10.0,0.0
7315,Wayne Gretzky's 3D Hockey '98,0.26,0.04,0.0,0.0,0.3,559.6,6.8,0.0
7316,We Cheer,0.48,0.0,0.0,0.04,0.53,34.5,1.5,0.0
7317,We Cheer 2,0.24,0.0,0.0,0.02,0.26,44.333333333333336,1.6666666666666667,0.0
7318,We Dance,0.0,0.17,0.0,0.02,0.19,20.0,4.0,0.0
7319,We Love Golf!,0.2,0.01,0.03,0.02,0.25,680.25,2.25,0.0
7320,We Love Katamari,0.26,0.2,0.0,0.07,0.52,74659.14285714286,202.8571428571429,0.0
7321,We Sing,0.0,0.69,0.0,0.09,0.78,97.0,11.142857142857142,0.0
7322,We Sing 80s,0.0,0.01,0.0,0.0,0.01,54.5,1.5,0.0
7323,We Sing Pop!,0.08,0.19,0.0,0.03,0.3,1540.5,5.75,0.0
7324,We Sing Robbie Williams,0.0,0.19,0.0,0.03,0.21,2.0,0.0,0.0
7325,We Ski,0.99,0.42,0.14,0.15,1.7,191.0,3.857142857142857,0.0
7326,We Ski & Snowboard,0.38,0.29,0.15,0.08,0.9,818.2222222222222,3.7777777777777777,0.0
7327,Wedding Dash,0.2,0.0,0.0,0.01,0.21,152.2,6.6,0.0
7328,Weiss Schwarz Portable,0.0,0.0,0.1,0.0,0.1,4727.25,39.25,0.0
7329,Western Riding Academy,0.06,0.0,0.0,0.0,0.06,139.0,1.0,0.0
7330,Wet,0.22,0.27,0.01,0.11,0.63,2380.0,45.71428571428572,0.0
7331,Wetrix,0.06,0.02,0.0,0.0,0.08,449.3333333333333,9.666666666666666,0.0
7332,Whac-A-Mole,0.08,0.0,0.0,0.01,0.09,731.0,1.0,0.0
7333,Whacked!,0.07,0.02,0.0,0.0,0.09,1776.8333333333333,10.333333333333334,0.0
7334,"What Did I Do to Deserve This, My Lord!? 2",0.05,0.0,0.18,0.01,0.24,1066.0,9.2,0.0
7335,What's Cooking? Jamie Oliver,0.2,0.01,0.0,0.02,0.23,97.6,3.4,0.0
7336,Wheel of Fortune,0.2,0.05,0.0,0.0,0.25,28929.666666666668,418.0,0.0
7337,Wheel of Fortune,0.99,0.22,0.0,0.04,1.26,28929.666666666668,418.0,0.0
7338,Wheel of Fortune,1.3,0.04,0.0,0.09,1.43,28929.666666666668,418.0,0.0
7339,Where the Wild Things Are,0.43,0.01,0.0,0.04,0.48,205.4,1.8,0.0
7340,Where's Waldo? The Fantastic Journey,0.38,0.0,0.0,0.03,0.41000000000000003,663.25,5.25,0.0
7341,Whiplash,0.1,0.060000000000000005,0.0,0.02,0.19,3674.571428571429,26.714285714285715,0.0
7342,Whirl Tour,0.15,0.09999999999999999,0.0,0.03,0.27,673.75,9.5,0.0
7343,White Album 2: Shiawase no Mukougawa,0.0,0.0,0.04,0.0,0.04,794.6,4.6,0.0
7344,White Album 2: Shiawase no Mukougawa,0.0,0.0,0.02,0.0,0.02,794.6,4.6,0.0
7345,White Knight Chronicles II,0.23,0.09,0.27,0.05,0.64,1851.7142857142856,22.142857142857142,0.0
7346,White Knight Chronicles: International Edition,0.33,0.16,0.36,0.08,0.93,2447.0,20.0,0.0
7347,White Knight Chronicles: Origins,0.0,0.04,0.09,0.02,0.15,174.0,4.0,0.0
7348,Whiteout,0.03,0.02,0.0,0.0,0.05,128.5,2.0,0.0
7349,Who Wants to be a Millionaire: 1st Edition,0.0,0.07,0.0,0.0,0.07,879.0,10.5,0.0
7350,Wii Fit,8.94,8.03,3.6,2.15,22.72,10266.42857142857,34.285714285714285,0.0
7351,Wii Fit Plus,9.09,8.59,2.53,1.79,22.0,6467.333333333333,55.333333333333336,0.0
7352,Wii Fit U,0.39,0.24,0.21,0.06,0.89,7524.0,36.75,0.0
7353,Wii Music,1.36,1.13,0.46,0.32,3.27,9286.714285714286,43.85714285714285,0.0
7354,Wii Party,1.79,3.53,2.49,0.68,8.49,51682.71428571428,143.71428571428572,0.0
7355,Wii Party U,0.31,0.54,0.84,0.08,1.77,5309.666666666667,56.66666666666666,0.0
7356,Wii Play,14.03,9.2,2.93,2.85,29.02,22841.85714285714,136.57142857142858,0.0
7357,Wii Play: Motion,0.24,0.43,0.18,0.09,0.95,702.0,14.0,0.0
7358,Wii Sports,41.49,29.02,3.77,8.46,82.74,170506.57142857142,734.8571428571429,0.0
7359,Wii Sports Club,0.19,0.14,0.04,0.03,0.4,13274.142857142857,46.142857142857146,0.0
7360,Wii Sports Resort,15.75,11.01,3.28,2.96,33.0,79415.57142857143,504.2857142857143,0.0
7361,Wild 9,0.13,0.09,0.0,0.02,0.24,419.57142857142856,18.571428571428573,0.0
7362,Wild Earth: African Safari,0.11,0.02,0.0,0.01,0.14,60.5,1.3333333333333333,0.0
7363,Wild Wild Racing,0.1,0.08,0.0,0.03,0.21,28.0,1.0,0.0
7364,Wildlife Park 3,0.0,0.07,0.0,0.02,0.08,1699.6666666666667,26.5,0.0
7365,WinBack 2: Project Poseidon,0.01,0.01,0.0,0.0,0.01,159.33333333333334,2.6666666666666665,0.0
7366,WinBack: Covert Operations,0.17,0.04,0.0,0.0,0.21,3928.0,47.0,0.0
7367,WinBack: Covert Operations,0.14,0.11,0.0,0.04,0.29,3928.0,47.0,0.0
7368,Wing Arms,0.0,0.0,0.2,0.0,0.2,8.0,2.0,0.0
7369,Wing Commander III: Heart of the Tiger,0.09,0.06,0.0,0.01,0.16,2364.0,24.33333333333333,0.0
7370,Wing Commander IV: The Price of Freedom,0.05,0.03,0.0,0.01,0.09,794.5714285714286,11.285714285714286,0.0
7371,Wing Commander: Prophecy,0.04,0.01,0.0,0.0,0.05,416.7142857142857,5.857142857142857,0.0
7372,Wings of War,0.05,0.01,0.0,0.0,0.06,16.285714285714285,3.7142857142857135,0.0
7373,Winning Eleven: Pro Evolution Soccer 2007,0.2,3.12,1.34,0.88,5.529999999999999,129176.36363636365,490.0,0.1818181818181818
7374,Winning Post,0.0,0.0,0.53,0.0,0.53,13.0,1.6666666666666667,0.0
7375,Winning Post 2,0.0,0.0,0.3,0.0,0.3,2.0,0.0,0.0
7376,Winning Post 3,0.0,0.0,0.14,0.01,0.15,26.0,1.0,0.0
7377,Winning Post 7 2012,0.0,0.0,0.11000000000000001,0.0,0.11000000000000001,15.0,0.0,0.0
7378,Winning Post 7 2013,0.0,0.0,0.07,0.0,0.07,2188.0,2.0,0.0
7379,Winning Post 8,0.0,0.0,0.09,0.0,0.09,34.8,2.2,0.0
7380,Winning Post 8 2015,0.0,0.0,0.04,0.0,0.04,180.5,2.75,0.0
7381,Winning Post 8 2016,0.0,0.0,0.02,0.0,0.02,292.4,6.2,0.0
7382,Winter Heat,0.0,0.0,0.11,0.0,0.11,6096.75,3.25,0.0
7383,Winter Sports: The Ultimate Challenge,0.45,0.68,0.0,0.12,1.26,18.33333333333333,1.0,0.0
7384,Winter Stars,0.12,0.17,0.0,0.04,0.32,1.0,1.0,0.0
7385,Winx Club,0.05,0.02,0.0,0.0,0.07,21530.666666666668,86.0,0.0
7386,Winx Club: Mission Enchantix,0.03,0.02,0.0,0.0,0.06,83.0,3.0,0.0
7387,Winx Club: Saving Alfea,0.02,0.01,0.0,0.0,0.03,28.0,0.0,0.0
7388,Wipeout 2,1.14,0.0,0.0,0.08,1.22,1672.8,6.0,0.0
7389,Wipeout 2048,0.14,0.19,0.0,0.06,0.39,3165.285714285714,21.571428571428573,0.0
7390,Wipeout: The Game,1.97,0.0,0.0,0.12,2.09,1218.8333333333333,12.5,0.0
7391,Wipeout: The Game,0.58,0.0,0.0,0.04,0.62,1218.8333333333333,12.5,0.0
7392,WireWay,0.1,0.0,0.0,0.01,0.11,5.0,2.0,0.0
7393,Without Warning,0.02,0.01,0.0,0.0,0.04,127.75,2.25,0.0
7394,Wizardry: Llylgamyn Saga,0.0,0.0,0.07,0.0,0.07,6126.5,2.5,0.0
7395,Wizardry: Tale of the Forsaken Land,0.04,0.03,0.0,0.01,0.09,1835.142857142857,11.285714285714286,0.0
7396,Wizards of Waverly Place,0.59,0.2,0.0,0.08,0.87,4.25,2.0,0.0
7397,Wolfenstein,0.54,0.53,0.0,0.18,1.25,13907.857142857143,260.57142857142856,0.0
7398,Wolfenstein 3D,0.12,0.04,0.0,0.0,0.17,16720.166666666668,533.0,0.0
7399,Wolfenstein: The New Order,1.24,1.81,0.05,0.53,3.63,445509.7142857143,8362.0,3.7142857142857135
7400,Wolfenstein: The Old Blood,0.16,0.4,0.02,0.06999999999999999,0.65,160707.2857142857,2874.714285714286,0.4285714285714285
7401,Women's Volleyball Championship,0.0,0.0,0.03,0.0,0.03,3.0,1.0,0.0
7402,Wonder Project J2: Koruro no Mori no Josette,0.0,0.0,0.12,0.04,0.16,695.2,7.0,0.0
7403,Woody Woodpecker Racing,0.06,0.04,0.0,0.01,0.11,580.8333333333334,4.5,0.0
7404,Woody Woodpecker in Crazy Castle 5,0.01,0.0,0.0,0.0,0.01,704.2,1.4,0.0
7405,Woody Woodpecker: Escape from Buzz Buzzard Park,0.02,0.02,0.0,0.01,0.05,293.42857142857144,9.714285714285714,0.0
7406,Wordmaster,0.09,0.0,0.0,0.01,0.09,24105.0,39.0,0.0
7407,World Championship Athletics,0.04,0.01,0.0,0.0,0.06,1.0,0.0,0.0
7408,World Championship Games: A Track & Field Event,0.08,0.0,0.0,0.01,0.09,144.0,1.0,0.0
7409,World Championship Poker,1.29,0.19,0.0,0.15,1.63,261.6,7.8,0.0
7410,World Championship Poker: Featuring Howard Lederer - All In,0.86,0.64,0.0,0.22,1.73,2.6666666666666665,0.6666666666666666,0.0
7411,World Championship Pool 2004,0.03,0.01,0.0,0.0,0.04,0.0,0.0,0.0
7412,World Championship Pool 2004,0.02,0.02,0.0,0.01,0.05,0.0,0.0,0.0
7413,World Championship Rugby,0.06,0.04,0.0,0.01,0.11,16.5,2.0,0.0
7414,World Class Rugby 2: Kokunai Gekitou Hen '93,0.0,0.0,0.02,0.0,0.02,5.5,1.0,0.0
7415,World Class Track Meet,1.92,0.45,0.64,0.07,3.08,953.8,11.4,0.0
7416,World Cup 98,0.14,0.4,0.0,0.04,0.58,396.0,8.857142857142858,0.0
7417,World Cup Golf: Professional Edition,0.07,0.05,0.0,0.01,0.13,27.0,1.0,0.0
7418,World Destruction League: Thunder Tanks,0.16999999999999998,0.13,0.0,0.03,0.34,145.66666666666666,6.666666666666667,0.0
7419,World Driver Championship,0.14,0.03,0.0,0.0,0.17,181.33333333333331,3.0,0.0
7420,World Heroes Anthology,0.0,0.0,0.01,0.0,0.01,58.0,3.0,0.0
7421,World League Soccer,0.0,0.0,0.15,0.0,0.15,18.0,2.0,0.0
7422,World Party Games,0.07,0.0,0.0,0.01,0.08,195.0,16.5,0.0
7423,World Poker Tour,0.16,0.09,0.0,0.03,0.27999999999999997,832.4285714285714,6.857142857142857,0.0
7424,World Poker Tour,0.04,0.0,0.0,0.0,0.04,832.4285714285714,6.857142857142857,0.0
7425,World Racing,0.05,0.01,0.0,0.0,0.07,65.83333333333333,2.333333333333333,0.0
7426,World Series Baseball,0.0,0.0,0.04,0.0,0.04,8575.166666666666,7.833333333333333,0.0
7427,World Series Baseball,0.17,0.05,0.0,0.01,0.23,8575.166666666666,7.833333333333333,0.0
7428,World Series of Poker,0.81,0.07,0.0,0.09,0.98,2321.428571428572,63.142857142857146,0.0
7429,World Series of Poker 2008: Battle for the Bracelets,0.32,0.11,0.0,0.05,0.49,120.0,4.333333333333333,0.0
7430,World Snooker Championship 2007,0.0,0.11,0.0,0.0,0.11,9.0,1.0,0.0
7431,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,0.0,0.0,0.75,0.05,0.81,827.0,1.0,0.0
7432,World Soccer Winning Eleven 2002,0.0,0.0,0.12,0.01,0.13,2155.0,48.0,0.0
7433,World Soccer Winning Eleven 7,0.12,0.09,0.0,0.03,0.24,1158.3333333333333,6.0,0.0
7434,World Sports Competition,0.02,0.0,0.0,0.01,0.03,155.66666666666666,1.8333333333333333,0.0
7435,World Stadium 2,0.0,0.0,0.42,0.03,0.45,1.0,1.0,0.0
7436,World Stadium 5,0.0,0.0,0.09,0.01,0.09,5.0,1.0,0.0
7437,World Stadium EX,0.0,0.0,0.41,0.03,0.44,50.5,1.0,0.0
7438,World Tour Soccer,0.1,0.63,0.0,0.34,1.07,12.0,1.0,0.0
7439,World Tour Soccer 2002,0.07,0.05,0.0,0.02,0.14,2.0,0.0,0.0
7440,World Tour Soccer 2003,0.07,0.05,0.0,0.02,0.14,0.0,1.0,0.0
7441,World Tour Soccer 2005,0.08,0.06,0.0,0.02,0.16,2.0,0.0,0.0
7442,World Trigger: Borderless Mission,0.0,0.0,0.04,0.0,0.04,26.0,1.0,0.0
7443,World in Conflict,0.0,0.03,0.0,0.01,0.04,13148.166666666666,165.33333333333334,0.0
7444,World of Goo,0.0,0.03,0.0,0.01,0.04,26320.571428571428,444.1428571428572,0.0
7445,World of Outlaws: Sprint Cars,0.17,0.0,0.0,0.01,0.18,10.6,2.6,0.0
7446,World of Outlaws: Sprint Cars 2002,0.23,0.18,0.0,0.06,0.48,9.4,1.6,0.0
7447,World of Tanks,0.0,0.23,0.0,0.06,0.29,51583997.85714286,64178.71428571428,173.85714285714286
7448,World of Warcraft,0.07,6.21,0.0,0.0,6.28,285446417.14285713,255419.14285714287,1054.7142857142858
7449,World of Warcraft: Legion,0.14,0.12,0.0,0.02,0.29,220069.0,4877.0,3.0
7450,World of Zoo,0.84,0.38,0.0,0.12,1.3599999999999999,264.85714285714283,6.571428571428571,0.0
7451,World's Scariest Police Chases,0.2,0.14,0.0,0.02,0.36,1167.571428571429,13.285714285714286,0.0
7452,WorldShift,0.02,0.0,0.0,0.0,0.02,34.0,2.0,0.0
7453,Worldwide Soccer Manager 2006,0.0,0.01,0.0,0.0,0.02,715.25,0.75,0.0
7454,Worms,0.0,0.02,0.0,0.0,0.02,33176.25,127.625,0.0
7455,Worms,0.0,0.02,0.0,0.01,0.03,33176.25,127.625,0.0
7456,Worms 2,0.0,0.01,0.0,0.0,0.01,2836.833333333333,13.166666666666666,0.0
7457,Worms 3D,0.15,0.07,0.0,0.02,0.25,6266.0,43.142857142857146,0.0
7458,Worms 4: Mayhem,0.03,0.01,0.0,0.0,0.04,1039.3333333333333,43.5,0.0
7459,Worms Armageddon,0.21,0.8200000000000001,0.0,0.08,1.1,253010.7142857143,918.7142857142856,0.0
7460,Worms Blast,0.05,0.01,0.0,0.0,0.06,720.875,12.125,0.0
7461,Worms Forts: Under Siege,0.1,0.05,0.0,0.01,0.18,673.0,10.666666666666666,0.0
7462,Worms Reloaded,0.0,0.04,0.0,0.01,0.05,228993.0,465.4285714285714,0.0
7463,Worms World Party,0.0,0.01,0.0,0.0,0.02,9259.0,76.85714285714286,0.0
7464,Worms World Party,0.04,0.01,0.0,0.0,0.05,9259.0,76.85714285714286,0.0
7465,Worms: A Space Oddity,0.06,0.02,0.0,0.01,0.08,303.5,1.0,0.0
7466,Worms: Battle Islands,0.11,0.1,0.0,0.02,0.23,235.14285714285717,3.2857142857142856,0.0
7467,Worms: Open Warfare,0.16,0.45999999999999996,0.0,0.25,0.86,192.5,4.5,0.0
7468,Worms: Open Warfare 2,0.11000000000000001,0.51,0.0,0.18000000000000002,0.81,189.0,1.8,0.0
7469,Worms: Ultimate Mayhem,0.0,0.03,0.0,0.0,0.04,49734.375,369.375,0.0
7470,Wrath Unleashed,0.07,0.04,0.0,0.01,0.12000000000000001,7.666666666666667,1.3333333333333333,0.0
7471,Wreckin Crew,0.05,0.03,0.0,0.01,0.08,860.75,5.75,0.0
7472,Wrecking Crew,0.0,0.0,0.51,0.0,0.51,6600.333333333333,27.0,0.0
7473,Wrestle Angels: Survivor 2,0.0,0.0,0.03,0.0,0.03,159.0,1.4,0.0
7474,Wrestle Kingdom,0.0,0.0,0.03,0.0,0.03,95.5,3.25,0.0
7475,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,0.0,0.0,0.02,0.0,0.02,5.666666666666667,2.333333333333333,0.0
7476,Wu-Tang: Shaolin Style,0.27,0.18,0.0,0.03,0.48,3298.285714285714,18.285714285714285,0.0
7477,X Rebirth,0.0,0.08,0.0,0.01,0.08,2905.8571428571427,93.0,0.0
7478,X-Blades,0.17,0.05,0.04,0.03,0.28,1324.7142857142858,94.28571428571428,0.0
7479,X-COM: UFO Defense,0.05,0.04,0.0,0.01,0.09,246275.875,303.875,0.25
7480,X-Man,0.58,0.04,0.0,0.01,0.63,20.0,4.333333333333333,0.0
7481,X-Men Legends,2.03,1.07,0.0,0.26,3.36,4542.5,61.833333333333336,0.0
7482,X-Men Legends II: Rise of Apocalypse,1.27,0.2,0.0,0.15,1.6099999999999999,6741.285714285715,44.285714285714285,0.0
7483,X-Men Origins: Wolverine,0.6,0.1,0.0,0.12,0.8200000000000001,16774.571428571428,166.71428571428572,0.0
7484,X-Men vs. Street Fighter,0.16,0.11,0.38,0.03,0.6799999999999999,23429.85714285714,109.57142857142856,0.0
7485,X-Men: Children of the Atom,0.0,0.0,0.21,0.0,0.21,16303.714285714286,39.71428571428572,0.0
7486,X-Men: Children of the Atom,0.06,0.04,0.0,0.01,0.1,16303.714285714286,39.71428571428572,0.0
7487,X-Men: Destiny,0.45,0.16,0.0,0.06,0.66,559.8571428571429,10.142857142857142,0.0
7488,X-Men: Next Dimension,0.41000000000000003,0.22999999999999998,0.0,0.06,0.71,2392.0,12.0,0.0
7489,X-Men: Reign of Apocalypse,0.2,0.08,0.0,0.01,0.28,49.75,2.25,0.0
7490,X-Men: The Official Game,0.71,0.24,0.0,0.07,1.01,1522.428571428571,12.0,0.0
7491,X2: Wolverine's Revenge,0.69,0.35,0.0,0.09,1.17,2043.857142857143,19.142857142857142,0.0
7492,X3: Terran Conflict,0.0,0.02,0.0,0.01,0.03,3552.285714285714,77.28571428571429,0.0
7493,XCOM 2,0.11,0.13,0.0,0.03,0.26,3859156.3333333335,12686.0,15.0
7494,XCOM: Enemy Unknown,0.86,0.84,0.0,0.26,1.96,413576.28571428574,2053.714285714286,1.4285714285714286
7495,XGRA: Extreme G Racing Association,0.07,0.02,0.0,0.01,0.1,165.85714285714286,14.0,0.0
7496,XIII,0.51,0.32,0.0,0.08,0.9099999999999999,12665.0,284.125,0.0
7497,XS Airboat Racing,0.13,0.09,0.0,0.02,0.24,95.0,3.0,0.0
7498,Xbox Live Arcade Unplugged Volume 1,0.05,0.01,0.0,0.01,0.07,8.333333333333334,2.333333333333333,0.0
7499,Xbox Music Mixer,0.26,0.08,0.0,0.01,0.35,69.57142857142857,12.857142857142858,0.0
7500,Xena: Warrior Princess,0.33,0.23,0.0,0.04,0.6,6804.142857142857,31.142857142857142,0.0
7501,Xena: Warrior Princess - The Talisman of Fate,0.23,0.06,0.0,0.0,0.29,509.7142857142857,7.285714285714286,0.0
7502,Xenoblade Chronicles,0.49,0.26,0.16,0.08,0.98,115797.57142857143,778.2857142857143,1.0
7503,Xenoblade Chronicles,0.26,0.14,0.12,0.04,0.56,115797.57142857143,778.2857142857143,1.0
7504,Xenoblade Chronicles X,0.36,0.28,0.14,0.06,0.84,71234.71428571429,636.7142857142857,0.2857142857142857
7505,Xenogears,0.29,0.19,0.89,0.1,1.46,105684.42857142857,385.0,0.2857142857142857
7506,Xenosaga Episode I: Der Wille zur Macht,0.63,0.49,0.45,0.17,1.74,29083.2,208.2,0.0
7507,Xenosaga Episode II: Jenseits von Gut und Böse,0.28,0.22,0.0,0.07,0.58,10117.57142857143,52.0,0.0
7508,Xenosaga Episode III: Also sprach Zarathustra,0.09,0.07,0.18,0.02,0.37,13573.285714285714,49.142857142857146,0.0
7509,Xevious,0.18,0.06,1.27,0.01,1.52,123.66666666666669,7.333333333333333,0.0
7510,Xiaolin Showdown,0.1,0.0,0.0,0.0,0.11,63.42857142857143,5.285714285714286,0.0
7511,Yager,0.03,0.01,0.0,0.0,0.05,4584.0,1.0,0.0
7512,Yaiba: Ninja Gaiden Z,0.08,0.06,0.0,0.02,0.15000000000000002,1617.0,67.14285714285714,0.0
7513,Yakuman,0.0,0.0,1.28,0.0,1.28,180.0,4.5,0.0
7514,Yakuza,0.03,0.02,0.74,0.01,0.8,80464.28571428571,485.7142857142857,0.2857142857142857
7515,Yakuza,0.0,0.0,0.11,0.0,0.11,80464.28571428571,485.7142857142857,0.2857142857142857
7516,Yakuza 2,0.05,0.04,0.84,0.16,1.09,36179.28571428572,239.0,0.1428571428571428
7517,Yakuza 3,0.21,0.21,0.62,0.08,1.13,351121.14285714284,720.0,0.4285714285714285
7518,Yakuza 5,0.0,0.0,0.59,0.0,0.59,522158.5,502.875,0.625
7519,Yakuza Kiwami,0.0,0.0,0.28,0.0,0.28,860532.8333333334,5007.833333333333,4.666666666666667
7520,Yakuza: Dead Souls,0.09,0.07,0.42,0.03,0.61,15455.125,67.5,0.0
7521,Yamaha Supercross,0.15000000000000002,0.01,0.0,0.02,0.18,7.0,1.0,0.0
7522,Yard Sale Hidden Treasures: Sunnyville,0.11,0.0,0.0,0.01,0.12,7.0,1.5,0.0
7523,Yars' Revenge,0.73,0.04,0.0,0.01,0.78,36.6,4.2,0.0
7524,Yggdra Union: We'll Never Fight Alone,0.0,0.0,0.03,0.0,0.03,1558.571428571429,21.0,0.0
7525,Yggdra Union: We'll Never Fight Alone,0.05,0.0,0.04,0.01,0.1,1558.571428571429,21.0,0.0
7526,Yoga Wii,0.15,0.05,0.0,0.02,0.21,630.5,3.5,0.0
7527,Yogi Bear: The Video Game,0.16,0.08,0.0,0.02,0.26,862.5,1.75,0.0
7528,Yoru no Nai Kuni,0.0,0.0,0.2,0.0,0.2,985.25,13.75,0.0
7529,Yoshi,0.7,0.13,1.6400000000000001,0.01,2.48,6919.285714285715,89.57142857142857,0.0
7530,Yoshi Topsy-Turvy,0.25,0.09,0.3,0.01,0.65,1660.8333333333333,3.6666666666666665,0.0
7531,Yoshi Touch & Go,0.34,0.02,0.0,0.03,0.39,43.25,3.0,0.0
7532,Yoshi's Cookie,1.0,0.3,1.45,0.05,2.8,12198.142857142857,46.57142857142857,0.0
7533,Yoshi's Island DS,1.47,0.07,1.1,0.15,2.8,11138.375,73.375,0.0
7534,Yoshi's New Island,0.47,0.51,0.28,0.09,1.36,2563.285714285714,26.571428571428573,0.0
7535,Yoshi's Story,1.29,0.53,0.98,0.05,2.85,47634.5,469.5,0.0
7536,Yoshi's Woolly World,0.61,0.47,0.11,0.1,1.29,50522.57142857143,436.57142857142856,0.0
7537,You Don't Know Jack,0.01,0.0,0.0,0.0,0.02,4039.8888888888887,112.66666666666669,0.0
7538,You Don't Know Jack,0.22,0.15,0.0,0.03,0.4,4039.8888888888887,112.66666666666669,0.0
7539,You Don't Know Jack,0.62,0.0,0.0,0.04,0.67,4039.8888888888887,112.66666666666669,0.0
7540,You Don't Know Jack: Mock 2,0.06,0.04,0.0,0.01,0.1,0.6666666666666666,0.0,0.0
7541,You're in the Movies,0.27,0.17,0.0,0.05,0.48,65596.57142857143,251.14285714285717,0.2857142857142857
7542,Young Justice: Legacy,0.09,0.06,0.0,0.01,0.16,111.0,5.75,0.0
7543,Your Shape: Fitness Evolved,0.79,0.42,0.0,0.11,1.33,5.666666666666667,1.3333333333333333,0.0
7544,Ys I & II Chronicles,0.05,0.0,0.03,0.01,0.09,14712.57142857143,171.42857142857142,0.0
7545,Ys Seven,0.14,0.0,0.08,0.01,0.22,25539.14285714286,130.85714285714286,0.0
7546,Ys VIII: Lacrimosa of Dana,0.0,0.0,0.09,0.0,0.09,227205.3333333333,1084.0,1.0
7547,Ys: Memories of Celceta,0.15,0.01,0.1,0.04,0.29,40423.142857142855,159.28571428571428,0.0
7548,Ys: The Oath in Felghana,0.09,0.0,0.04,0.01,0.14,19449.85714285714,188.42857142857144,0.0
7549,Yu Yu Hakusho: Tournament Tactics,0.08,0.03,0.0,0.0,0.11,169.16666666666666,6.833333333333333,0.0
7550,Yu-Gi-Oh! 5D's Tag Force 4,0.19,0.07,0.12,0.06,0.44,3112.0,19.666666666666668,0.0
7551,Yu-Gi-Oh! 5D's Tag Force 5,0.13,0.05,0.14,0.03,0.35,4520.285714285715,26.142857142857142,0.0
7552,Yu-Gi-Oh! 5D's Tag Force 6,0.0,0.0,0.16,0.0,0.16,1221.4,16.2,0.0
7553,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,0.1,0.03,0.07,0.01,0.21,1483.0,22.571428571428573,0.0
7554,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,0.3,0.11,0.0,0.01,0.42,1385.3333333333333,13.333333333333334,0.0
7555,Yu-Gi-Oh! Capsule Monster Coliseum,0.22,0.17,0.0,0.06,0.44,3866.3333333333335,76.16666666666667,0.0
7556,Yu-Gi-Oh! Dark Duel Stories,0.0,0.0,0.83,0.0,0.83,975.0,26.83333333333333,0.0
7557,Yu-Gi-Oh! Destiny Board Traveler,0.32,0.12,0.0,0.01,0.45,72.0,2.333333333333333,0.0
7558,Yu-Gi-Oh! Duel Monsters,0.0,0.0,1.61,0.01,1.61,16742.714285714286,539.7142857142857,0.1428571428571428
7559,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,0.0,0.0,1.1,0.0,1.1,154.25,3.5,0.0
7560,Yu-Gi-Oh! Dungeon Dice Monsters,0.42,0.16,0.15,0.01,0.74,1330.0,24.4,0.0
7561,Yu-Gi-Oh! Forbidden Memories,1.37,0.44,0.0,0.08,1.88,835744.0,1034.6666666666667,1.8333333333333333
7562,Yu-Gi-Oh! GX: Tag Force 2,0.03,0.2,0.1,0.11,0.42,3929.428571428572,37.285714285714285,0.0
7563,Yu-Gi-Oh! Reshef of Destruction,0.4,0.15,0.0,0.01,0.56,2332.285714285714,27.857142857142858,0.0
7564,Yu-Gi-Oh! The Dawn of Destiny,0.23,0.07,0.0,0.01,0.31,1156.5,16.875,0.0
