Game,Watch time (hours),Streamers,Average channels
Sci-fi highway racer,6.0,1.0,0.0
Science & Technology,10666965.4,30122.6,83.2
Science Art: Jigsaw Puzzle,60.0,1.3333333333333333,0.0
Science Fiction Classics,1385.5,15.666666666666666,0.0
Science Girls,377.6,6.4,0.0
Science Girls!,52.5,2.0,0.0
Science Kombat,110.2,3.4,0.0
Science Papa,857.6666666666666,5.833333333333333,0.0
Science Simulator,109.0,6.0,0.0
Science Visual Novel,540.5,9.5,0.0
Science:The world is in your hands,21.0,1.0,0.0
Scientific Shutdown,2256.0,1.0,0.0
Scion,336.0,3.0,0.0
Scions of Fate,772.7142857142857,10.142857142857142,0.0
Scivelation,75.0,1.0,0.0
Sclash,1319.0,16.0,0.0
Scoober Splat!,31426.0,99.0,0.0
Scooby Doo 2: Monsters Unleashed,2530.1666666666665,8.0,0.0
Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,36.0,2.0,0.0
"Scooby Doo! Case File #3: Frights, Camera, Mystery!",696.6,1.8,0.0
Scooby Doo's Maze Chase,10.5,1.0,0.0
Scooby Doo: The Motion Picture,3687.8571428571427,6.714285714285714,0.0
Scooby Horror,164.0,8.0,0.0
Scooby-Doo,6268.857142857143,38.142857142857146,0.0
Scooby-Doo 2: Monster Unleashed,31.25,3.0,0.0
Scooby-Doo Mystery,2049.285714285714,36.42857142857143,0.0
Scooby-Doo Mystery Cases,41.0,1.0,0.0
Scooby-Doo and Scrappy-Doo,18.5,1.5,0.0
Scooby-Doo and the Cyber Chase,4476.142857142857,59.57142857142857,0.0
Scooby-Doo! & Looney Tunes Cartoon Universe: Adventure,126.0,4.0,0.0
Scooby-Doo! & Looney Tunes: Cartoon Universe Adventure,98.16666666666667,3.6666666666666665,0.0
Scooby-Doo! Classic Creep Capers,805.0,19.545454545454547,0.0
Scooby-Doo! First Frights,621.375,36.5,0.0
Scooby-Doo! Mystery Mayhem,1602.5,37.0,0.0
Scooby-Doo! Mystery of the Fun Park Phantom,171.83333333333334,2.5,0.0
Scooby-Doo! Night of 100 Frights,37338.857142857145,193.28571428571428,0.0
Scooby-Doo! Unmasked,1983.875,56.0,0.0
Scooby-Doo! Where are You?,11.4,2.2,0.0
Scooby-Doo! Who's Watching Who?,160.5,5.25,0.0
Scooby-Doo! and the Spooky Swamp,504.14285714285717,23.0,0.0
Scooby-Doo!: Mistery Mayhem,134.33333333333334,7.666666666666667,0.0
Scooby-Doo!: Mystery Mayhem,5107.5,63.0,0.0
Scooby-Doo!: Pirate Ghost of the Barbary Coast,12.0,1.0,0.0
Scooby-Doo: Case File #2 - The Scary Stone Dragon,4708.0,9.5,0.0
Scooby-Doo: Case File 1 - The Glowing Bug Man,228.33333333333334,4.333333333333333,0.0
Scooby-Doo: Jinx at the Sphinx,887.3333333333334,7.0,0.0
Scooby-Doo: Phantom of the Knight,339.1666666666667,7.833333333333333,0.0
Scooby-Doo: Showdown in Ghost Town,281.5,10.0,0.0
Scooby-Doo: Spooky Snacks,187.0,4.0,0.0
Scoop Da Poop,1177.0,12.0,0.0
Scoop Kick!,228.0,8.0,0.0
Scoot Kaboom and the Tomb of Doom,7157.666666666667,21.666666666666668,0.0
Scooter Freestyle Extreme 3D,6.0,1.0,0.0
Scooter Shooter,71.2,2.4,0.0
Scooter War3z,8.25,1.25,0.0
Scooter's Magic Castle,182.0,2.0,0.0
ScooterFlow,592.0,118.66666666666667,0.0
Scopa,425.5,28.5,0.0
Scopophobia,177.5,3.0,0.0
Scorched 3D,13.75,4.5,0.0
Scorched Earth,500.85714285714283,10.0,0.0
Scorched Planet,7.0,1.0,0.0
Scorched Tanks,14.333333333333334,1.3333333333333333,0.0
Scorcher,102.0,6.0,0.0
Scorchlands,1558.0,13.0,0.0
Score 3020,0.0,1.0,0.0
Score Rush,413.0,2.3333333333333335,0.0
Score! Classic Goals,1.0,0.0,0.0
Score! Hero,7399.5,224.0,0.0
Score! Hero 2,34405.0,169.0,0.0
Score! Match,1331.5,184.5,0.0
Scoregasm,63.4,3.6,0.0
Scorn,696656.3333333334,5782.833333333333,2.0
Scorpion,110.0,1.5,0.0
Scorpion Disfigured,12.4,1.0,0.0
Scotland Yard,39.6,2.0,0.0
Scott Adams Scoops,3.5,0.5,0.0
Scott Adams' Graphic Adventure #2: Pirate Adventure,3.0,0.0,0.0
Scott Adams' Graphic Adventure #4: Voodoo Castle,5.0,0.0,0.0
Scott Adams' Graphic Adventure #6: Strange Odyssey,1.0,0.0,0.0
Scott Pilgrim vs. the World: The Game,63687.57142857143,1973.0,0.42857142857142855
Scott in Space,1.0,2.0,0.0
Scourge Outbreak,112.0,8.0,0.0
Scourge of War: Gettysburg,83.66666666666667,3.1666666666666665,0.0
Scourge of War: Waterloo,78.0,3.25,0.0
ScourgeBringer,14453.0,681.6666666666666,0.0
Scout,196.0,8.0,0.0
Scp: Breakout,14296.0,4.0,0.0
Scrabble,66639.5,201.625,0.0
Scrabble 2003 Edition,20.25,1.25,0.0
Scrabble 2007 Edition,43.666666666666664,2.6666666666666665,0.0
Scrabble 2009 Edition,150.0,4.0,0.0
Scrabble Blast!,742.5,2.5,0.0
Scrabble Classic,566.0,16.0,0.0
Scrabble Complete,41.0,3.0,0.0
Scrabble GO,1217.0,14.0,0.0
Scrabble Interactive: 2009 Edition,39.25,0.75,0.0
Scrabble Slam!,232.5,1.5,0.0
Scrabble: Crossword Game,120.0,7.0,0.0
Scrabble: Deluxe Edition,91.0,4.0,0.0
Scrabdackle,398.0,13.0,0.0
Scram 20,7.0,2.0,0.0
Scram Kitty and His Buddy on Rails,7.0,1.0,0.0
Scramble,105.83333333333333,3.3333333333333335,0.0
Scramble Eggs,40.666666666666664,1.6666666666666667,0.0
Scramble Formation,8.0,1.3333333333333333,0.0
Scramble Spirits,89.0,3.0,0.0
Scrambled,10.0,2.0,0.0
Scrambled Egg,411.0,2.0,0.0
Scranny,15976.0,3.0,0.0
Scrap,54.0,6.0,0.0
Scrap Attack,20.0,2.0,0.0
Scrap Garden,3127.625,57.125,0.0
Scrap Garden - The Day Before,80.0,8.0,0.0
Scrap Mechanic,396539.14285714284,3704.0,1.8571428571428572
Scrap Mechanic: Rocket Game,102.0,11.0,0.0
Scrap Metal,21046.666666666668,19.0,0.0
Scrap Story,30.0,4.0,0.0
Scraper,1.0,0.0,0.0
Scraper: First Strike,44.166666666666664,2.1666666666666665,0.0
Scrapland Remastered,1298.3333333333333,31.0,0.0
Scrapnaut,59195.0,275.5,0.0
Scrapper,31.0,1.0,0.0
Scrappers,14.0,1.0,0.0
Scrapping Simulator,11.0,2.0,0.0
Scraps,3243.25,5.25,0.0
Scrapyard,18.666666666666668,0.6666666666666666,0.0
Scrapyard Dog,403.5,1.0,0.0
Scrash,10.0,2.0,0.0
Scratch Golf,6.0,1.0,0.0
Scratch Wars,190.5,6.0,0.0
Scratch: The Ultimate DJ,167.83333333333334,6.0,0.0
Scratches,19884.0,47.42857142857143,0.0
Scratches: Director's Cut,20722.5,26.0,0.0
Scratchin' Melodii,5458.0,697.0,0.0
ScrawlBrawl,971.0,11.0,0.0
Scream 4,4785.0,9.666666666666666,0.0
Scream Collector,764.5,8.75,0.0
Scream Go Hero: Eighth Note,43891.0,119.0,0.0
Scream Machines,1.0,0.5,0.0
Scream of the Viking 2,40.0,1.0,0.0
ScreamRide,621.7142857142857,138.42857142857142,0.0
Screamer,47.0,4.75,0.0
Screamer 2,1013.0,1.5,0.0
Screamer 4x4,20.0,2.0,0.0
Screaming Chicken: Ultimate Showdown,3534.0,29.0,0.0
Screaming Chicken！,462.0,4.0,0.0
Screaming Noppy,382.0,10.0,0.0
Screaming Wings,25.5,1.5,0.0
Screen,1691.0,165.0,0.0
Screen VR,32.0,3.0,0.0
Screencheat,40347.0,349.125,0.0
Screeps,4463.0,55.42857142857143,0.0
Screeps Arena,1573.0,31.0,0.0
"Screw You, Bear Dad",369.0,2.0,0.0
ScrewUp,1872.0,53.0,0.0
Scribble,27467.0,1436.0,0.0
Scribble Adventure Unlimited,67.0,3.0,0.0
Scribble It!,231641.66666666666,3759.0,0.6666666666666666
Scribble Ships,24.0,3.0,0.0
Scribble Space,51.0,4.0,0.0
Scribble+,7650.4,231.8,0.0
ScribbleDude,983.0,15.0,0.0
Scribbled,313.0,3.0,0.0
Scribbled Arena,146.5,5.75,0.0
Scribblenauts,1226.6666666666667,43.333333333333336,0.0
Scribblenauts Collection,214.0,7.0,0.0
Scribblenauts Mega Pack,1637.6666666666667,35.333333333333336,0.0
Scribblenauts Remix,13.571428571428571,4.142857142857143,0.0
Scribblenauts Showdown,3021.6666666666665,73.83333333333333,0.0
Scribblenauts Unlimited,72011.71428571429,954.1428571428571,0.0
Scribblenauts Unmasked: A DC Comics Adventure,1921.142857142857,108.42857142857143,0.0
Scribbly Walrus,3.0,0.0,0.0
Scriptum VR: The Neighbor's House Escape Room,2.0,0.0,0.0
Scroll Extreme,2.0,0.0,0.0
Scrolls of the Lord,1.0,0.0,0.0
Scrubbles,38.8,2.6,0.0
Scrubs,4.0,0.0,0.0
Scrutinized,145197.5,1029.5,0.0
Scuba Dive,5.0,4.0,0.0
Scuba Kidz,2.0,1.0,0.0
ScubaVenture,2.0,0.0,0.0
ScubaVenture: The Search For Pirate's Treasure,2.0,1.0,0.0
Scud Atak,77.0,1.3333333333333333,0.0
Scud Frenzy,698.0,10.0,0.0
Scud: The Disposable Assassin,153.0,1.5,0.0
Scuffed,164.0,6.0,0.0
Scuffed Rocket League,799.5,99.5,0.0
Scuffle Scoundrels,11.0,1.0,0.0
SculptrVR,651.6,35.0,0.0
Scum Haters,133.0,20.0,0.0
Scumball,42.6,3.2,0.0
ScummVM,105.0,10.0,0.0
Scurge: Hive,179.4,5.8,0.0
Scurry,62.0,1.0,0.0
Scuttlers,16746.0,2.5,0.0
Scythe: Digital Edition,7620.4,105.8,0.0
Scéal,28.75,2.0,0.0
Sdorica,45119.2,215.0,0.0
Se-Kaa of Assiah,1.0,0.0,0.0
SeXoniX,10.25,1.75,0.0
Sea Battle,54.333333333333336,4.0,0.0
Sea Battle VR,2.0,1.0,0.0
Sea Diver Simulator 3D - The ocean world,7.0,1.0,0.0
Sea Dogs,9701.0,74.28571428571429,0.0
Sea Dogs: Caribbean Tales,782.0,15.0,0.0
Sea Dogs: City of Abandoned Ships,17246.5,26.5,0.0
Sea Dogs: To Each His Own,5956.0,41.0,0.0
Sea Dragon,36.0,0.0,0.0
Sea Fishing Simulator,6.0,2.0,0.0
Sea Fortress,2.6666666666666665,1.0,0.0
Sea Hawk,9.0,1.0,0.0
Sea Horizon,35118.0,61.0,0.0
Sea King,93.0,11.0,0.0
Sea Legends,58.75,2.0,0.0
Sea Legends: Phantasmal Light,46.8,2.6,0.0
Sea Life Safari,12.5,1.5,0.0
Sea Monsters: A Prehistoric Adventure,331.25,1.25,0.0
Sea Of Fatness,71.0,6.0,0.0
Sea Of Giants: Monument Island,103.0,7.0,0.0
Sea Raiders,778.5,11.5,0.0
Sea Rogue,22.0,3.0,0.0
Sea Rovers: MetaPlunder,287.0,14.0,0.0
Sea Salt,24613.333333333332,108.0,0.0
Sea Search,59.0,1.0,0.0
Sea Trader: Rise of Taipan,113.0,2.5,0.0
Sea War,3.0,0.0,0.0
Sea Wolf,110.0,2.0,0.0
Sea Wolves,16.0,1.0,0.0
Sea World: Shamu's Deep Sea Adventures,536.2,3.6,0.0
Sea of Blood,26.0,2.0,0.0
Sea of Craft,9494.0,46.5,0.0
Sea of Dreamland,17.0,2.0,0.0
Sea of Dreams,230.0,5.0,0.0
Sea of Lies: Beneath the Surface,71.0,9.0,0.0
Sea of Lies: Burning Coast,38.0,4.2,0.0
Sea of Lies: Burning Coast HD,15.0,3.0,0.0
Sea of Lies: Leviathan Reef,43.0,6.0,0.0
Sea of Lies: Mutiny of the Heart,31.0,4.0,0.0
Sea of Lies: Tide of Treachery,33.0,7.0,0.0
Sea of Roses,143.0,10.0,0.0
Sea of Solitude,101300.66666666667,1956.3333333333333,0.3333333333333333
Sea of Squares,177.0,23.0,0.0
Sea of Stars,5752.5,5.5,0.0
Sea of Thieves,40483128.28571428,138237.42857142858,205.28571428571428
Sea of Thieves: Anniversary Edition,8871.5,302.0,0.0
Sea of memories,93.0,12.0,0.0
SeaBed,100.66666666666667,3.8333333333333335,0.0
SeaRing,2959.0,21.0,0.0
SeaWorld Adventure Parks,6.0,2.0,0.0
SeaWorld Adventure Parks Tycoon,70.0,1.6,0.0
SeaWorld Adventure Parks: Shamu's Deep Sea Adventures,209.0,7.5,0.0
Seaberry Keep,335.0,26.0,0.0
Seablip,36.0,4.0,0.0
Seacurity Breach,10.0,1.0,0.0
Seafarers,9.0,2.0,0.0
Seafight,298.42857142857144,37.42857142857143,0.0
Seafox,3.0,0.0,0.0
Seaglass,34.0,1.0,0.0
Seal Electric Railway,19.0,2.0,0.0
Seal Guardian,6.0,1.0,0.0
Seal Online,18198.571428571428,89.0,0.0
Seal Online: Blades of Destiny,782.0,14.0,0.0
Seal World,8139.0,88.0,0.0
Seal of Evil,317.0,1.0,0.0
Seal: Travelers of Destiny,8.666666666666666,1.6666666666666667,0.0
Sealed Bite,3048.0,3.0,0.0
Sealer Assist,3.0,0.0,0.0
Seals of the Bygone,1206.5,15.0,0.0
Seaman,22607.833333333332,34.0,0.0
Seaman 2,199.75,3.0,0.0
Seaman Count,15.0,1.0,0.0
Seance,257.0,5.0,0.0
Seaport - Build & Prosper!,658.0,2.5,0.0
Seaquest,10.0,1.0,0.0
Seaquest DSV,17.0,1.0,0.0
Search,48.0,3.0,0.0
Search & Destroy,772.8,21.8,0.0
Search & Rescue,17.0,2.0,0.0
Search & Rescue 2,2.0,0.0,0.0
Search & Rescue 4: Coastal Heroes,3.0,1.0,0.0
Search & Rescue: Vietnam Med Evac,5.0,1.0,0.0
Search 4 Bigfoot,472.0,6.0,0.0
Search All: Berries,207.0,3.0,0.0
Search All: Mushrooms,530.0,5.0,0.0
Search Party,23467.0,110.0,0.0
Search and Rescue,110.0,5.0,0.0
Search for the Golden Dolphin,76.0,1.0,0.0
Seas of Blood,2.0,0.0,0.0
Seashell,5680.0,17.0,0.0
Seashine,1.0,0.0,0.0
Seaside Cafe Story,39.0,1.0,0.0
Seaside Racing,30.333333333333332,1.6666666666666667,0.0
Season Match,11.0,1.0,0.0
Season Match 3 - Curse of the Witch Crow,5.0,1.0,0.0
Season Match 4,11.0,1.0,0.0
Season Ticket Basketball 2003,1.0,1.0,0.0
Season of 12 Colors,12.0,1.0,0.0
Season of Mystery: The Cherry Blossom Murders,224.4,7.8,0.0
Season's Beatings,3022.8,29.6,0.0
Season: A Letter to the Future,3324.5,76.5,0.0
Seasons,149.0,5.857142857142857,0.0
Seasons after Fall,39683.142857142855,649.7142857142857,0.0
Seasons of the Samurai,123.0,1.0,0.0
Seasons: Toddler learning game,7.0,2.0,0.0
Seastalker,22.0,2.0,0.0
Seaweed Assault,6.0,1.0,0.0
Seawolf,0.0,1.0,0.0
Sebil Engineering,1687.0,8.0,0.0
Second Chance Heroes,7.666666666666667,0.6666666666666666,0.0
Second Coming,12.0,1.0,0.0
Second Earth,44.0,3.0,0.0
Second Extinction,39147.0,3822.0,1.0
Second Final,6290.0,1.0,0.0
Second Front,1091.0,2.0,0.0
Second Front: Germany Turns East,8.0,2.0,0.0
Second Galaxy,3276.25,59.25,0.0
Second Hand: Frankie's Revenge,18634.0,19.0,0.0
Second Hazardous Course,3.0,1.0,0.0
Second Life,2848.8,294.4,0.0
Second Person Shooter Zato,3.0,2.0,0.0
Second Samurai,531.6,4.6,0.0
Second Second,12071.0,14.75,0.0
Second Sight,4371.571428571428,48.142857142857146,0.0
Second Star,837.0,20.0,0.0
Second Thoughts,4874.0,26.0,0.0
Second Warfare,5.0,0.5,0.0
Secondhand Lands,98.0,5.0,0.0
Seconds Out,3.0,2.0,0.0
Seconds to Square,5.0,1.0,0.0
Secret Agent,5947.857142857143,19.571428571428573,0.0
Secret Agent 001,872.0,1.0,0.0
Secret Agent Barbie,7559.857142857143,33.42857142857143,0.0
Secret Agent Barbie: Royal Jewels Mission,386.57142857142856,9.0,0.0
Secret Agent Cinder,2.0,1.0,0.0
Secret Agent Clank,2451.5714285714284,26.285714285714285,0.0
Secret Agent Dorito,209.0,0.0,0.0
Secret Agent HD,2151.0,23.0,0.0
Secret Doctrine,24.0,1.0,0.0
Secret Files 2: Puritas Cordis,3963.4285714285716,16.428571428571427,0.0
Secret Files 3,836.7142857142857,12.285714285714286,0.0
Secret Files: Sam Peters,426.42857142857144,11.714285714285714,0.0
Secret Files: Tunguska,4196.285714285715,41.857142857142854,0.0
Secret Game: Killer Queen,242.66666666666666,2.3333333333333335,0.0
Secret Habitat,57.0,2.0,0.0
Secret High School 8: 100 Years Love Story Diaries,2.0,0.0,0.0
Secret Hitler,343005.8,346.2,0.0
Secret Kiss is Sweet and Tender,370.0,2.0,0.0
Secret Little Haven,1284.0,20.0,0.0
Secret Mission,291.0,2.0,0.0
Secret Mission ,22.0,2.0,0.0
Secret Neighbor,672685.1666666666,6949.666666666667,1.6666666666666667
Secret Paths to the Sea,4.0,1.0,0.0
Secret Ponchos,2881.714285714286,26.428571428571427,0.0
Secret Quest,76.33333333333333,1.3333333333333333,0.0
Secret Santa,3032.5,53.5,0.0
Secret Scout in the Temple of Demise,324.25,1.25,0.0
Secret Service,430.1666666666667,4.333333333333333,0.0
Secret Service: In Harm's Way,214.2,2.6,0.0
Secret Service: Security Breach,498.75,42.75,0.0
Secret Spaces,2070.0,5.0,0.0
Secret Ties,259.75,1.5,0.0
Secret Weapons Over Normandy,189.6,4.8,0.0
Secret Weapons of the Luftwaffe,6.0,1.0,0.0
Secret Wives' Club,5.0,1.6666666666666667,0.0
Secret World Legends,67936.33333333333,1232.3333333333333,0.8333333333333334
Secret in Story,36.666666666666664,0.3333333333333333,0.0
Secret of Evangelion,1.0,1.0,0.0
Secret of Evermore,167413.875,256.875,0.0
Secret of Harrow Manor,17.0,2.0,0.0
Secret of Magia,112.0,1.6666666666666667,0.0
Secret of Mana,397506.5714285714,2696.8571428571427,1.8571428571428572
Secret of Qwerty,16227.0,10.5,0.0
Secret of the Magic Crystals,1412.142857142857,60.285714285714285,0.0
Secret of the Silver Blades,3356.5,4.0,0.0
Secret of the Stars,18175.85714285714,11.428571428571429,0.0
SecretLaboratory,474.0,30.0,0.0
Secrets,144.0,9.0,0.0
Secrets of Arcadia,13.0,1.0,0.0
Secrets of Grindea,80509.71428571429,691.7142857142857,0.0
Secrets of Magic 2: Witches and Wizards,8.0,1.0,0.0
Secrets of Me,2274.0,8.0,0.0
Secrets of Rætikon,217.85714285714286,17.428571428571427,0.0
Secrets of the Ark: A Broken Sword Game,5945.0,37.857142857142854,0.0
Secrets of the Dark: Mystery of the Ancestral Estate,1.0,1.0,0.0
Secrets of the Luxor,0.0,0.0,0.0
Secrets of the Temple,253.0,24.0,0.0
Section 8,27.666666666666668,4.333333333333333,0.0
Section 8: Prejudice,159.83333333333334,11.833333333333334,0.0
Section Z,93.28571428571429,6.857142857142857,0.0
Sector,18.0,2.0,0.0
Sector 781,201.0,19.0,0.0
Sector Six,181.2,8.0,0.0
Sector's Edge,23844.0,355.3333333333333,0.0
Secure,33.0,1.0,0.0
Security Booth,80753.0,291.0,0.0
Security Booth: Director's Cut,229175.0,429.0,0.0
Security Breach: Fury's Rage,2044.0,131.5,0.0
Security Guard,1650.0,4.5,0.0
Security Hole,165.0,4.0,0.0
Sedecordle,268.0,20.0,0.0
Seduce Me,2408.8,43.6,0.0
Seduce Me - The Complete Story,176.0,3.0,0.0
Seduce Me 2: The Demon War,226.0,8.0,0.0
Seduce Me the Otome,2022.1666666666667,73.5,0.0
Seduction,785.6666666666666,15.666666666666666,0.0
See Me,54.0,2.0,0.0
See No Evil,572.0,10.75,0.0
See You In Desolation?,168.0,6.0,0.0
See You On The Other Side,698.0,4.0,0.0
SeeNa,10.75,1.75,0.0
Seed,21.0,2.3333333333333335,0.0
Seed no Mesu tachi,4.0,1.0,0.0
Seed of Life,19764.0,402.0,0.0
Seed of the Dead: Sweet Home,70463.5,51.0,0.0
Seeders Puzzle Reboot,30.0,2.0,0.0
Seedling,23.0,2.5,0.0
Seeds of Resilience,6535.0,71.0,0.0
Seedship,14.8,1.8,0.0
Seek & Destroy,100.66666666666667,7.333333333333333,0.0
Seek 'n Spell,2.0,1.0,0.0
Seek Etyliv,2.0,0.0,0.0
Seek Girl 2,80.0,6.0,0.0
Seek Girl:Fog Ⅰ,24.0,3.0,0.0
Seek Hearts,26.5,2.5,0.0
Seek Magician,105.5,2.5,0.0
Seek and Destroy,181.33333333333334,14.0,0.0
Seek or Die,302.0,29.0,0.0
Seekers Notes,446.0,21.0,0.0
Seeking Ataraxia,19.0,1.0,0.0
Seeking Dawn,8431.6,127.2,0.0
Seeking Evil: The Wendigo,4608.0,15.166666666666666,0.0
Seen,5625.714285714285,235.42857142857142,0.0
Seen 2,9.0,1.0,0.0
Seers Isle,1027.2,21.0,0.0
Seethe and Scab,152.0,15.0,0.0
Sefir: Mafia Story,20134.0,13.0,0.0
Sefirot Shards,2.0,0.0,0.0
Sefure ☆ Shindroomu,0.0,0.0,0.0
Sega 3D Classics Collection,19.666666666666668,1.0,0.0
Sega 3D Fukkoku Archives 1+2 Double Pack,14.0,1.0,0.0
Sega AM2 Collection Volume 1,1.0,0.0,0.0
Sega Ages,829.0,12.25,0.0
Sega Ages 2500 Series Vol. 25: Gunstar Heroes Treasure Box,13.0,1.0,0.0
Sega Ages 2500 Series Vol. 28: Tetris Collection,5.6,1.6,0.0
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,1.0,1.0,0.0
Sega Ages 2500 Vol. 11: Hokuto no Ken,4.0,0.0,0.0
Sega Ages 2500 Vol. 13: OutRun,19.0,4.0,0.0
Sega Ages 2500 Vol. 14: Alien Syndrome,15.0,1.0,0.0
Sega Ages 2500 Vol. 18: Dragon Force,199.33333333333334,1.3333333333333333,0.0
Sega Ages 2500 Vol. 1: Phantasy Star Generation - 1,214.42857142857142,7.571428571428571,0.0
Sega Ages 2500 Vol. 26: Dynamite Deka,47.5,2.0,0.0
Sega Ages 2500 Vol. 27: Panzer Dragoon,9.0,1.0,0.0
Sega Ages 2500 Vol. 33: Fantasy Zone Complete Collection,1.0,1.0,0.0
Sega Ages 2500 Vol. 5: Golden Axe,34.666666666666664,1.0,0.0
Sega Ages 2500 Vol. 7: Columns,5.5,1.0,0.0
Sega Ages 2500 Vol. 8: Virtua Racing FlatOut,227.5,3.5,0.0
Sega Ages 2500 Vol. 9: Gain Ground,42.0,3.0,0.0
Sega Ages 2500 Vol.17: Phantasy Star Generation 2,165.33333333333334,3.8333333333333335,0.0
Sega Ages Memorial Selection Vol. 1,15.0,2.0,0.0
Sega Ages: Columns Arcade Collection,3.5,1.0,0.0
Sega Ages: Rōka ni Ichidant-R,70.0,3.0,0.0
Sega Arcade Gallery,184.66666666666666,20.0,0.0
Sega Archives from U.S.A. vol. 1,39.0,2.0,0.0
Sega Bass Fishing,25052.85714285714,175.85714285714286,0.0
Sega Bass Fishing 2,802.3333333333334,5.833333333333333,0.0
Sega Bass Fishing Challenge,4496.5,5.5,0.0
Sega Bass Fishing Duel,1486.8,2.4,0.0
Sega Casino,8.666666666666666,1.0,0.0
Sega Classics,1012.0,56.0,0.0
Sega Classics Arcade Collection 4-in-1,167.6,7.0,0.0
Sega Classics Arcade Collection: Limited Edition,178.0,10.0,0.0
Sega Dreamcast Web Browser,952.7142857142857,14.142857142857142,0.0
Sega Driving Simulator,13.0,2.0,0.0
Sega GT,266.4,6.6,0.0
Sega GT 2002,1163.0,12.666666666666666,0.0
Sega GT Online,249.33333333333334,3.3333333333333335,0.0
Sega Game Pack 4 in 1,41.0,4.5,0.0
Sega Genesis Classic Collection: Gold Edition,7175.0,321.0,0.0
Sega Genesis Collection,6252.5,118.75,0.0
Sega Golden Gun,15.0,2.0,0.0
Sega Golf Club,26.0,1.0,0.0
Sega Marine Fishing,355.125,11.125,0.0
Sega Network Taisen Mahjong MJ2,6.0,1.0,0.0
Sega Ninja,732.0,1.0,0.0
Sega Race TV,4.5,1.0,0.0
Sega Racing Classic,7.666666666666667,2.6666666666666665,0.0
Sega Rally 2,2711.5714285714284,18.428571428571427,0.0
Sega Rally 2006,109.5,3.1666666666666665,0.0
Sega Rally 3,3525.5,3.0,0.0
Sega Rally Championship,2402.0,29.875,0.0
Sega Rally Revo,309.42857142857144,13.714285714285714,0.0
Sega Saturn Choice Cuts,2590.0,9.0,0.0
Sega Saturn de Hakken!! Tamagotchi Park,9565.0,2.3333333333333335,0.0
Sega Smash Pack,97.66666666666667,5.333333333333333,0.0
Sega Smash Pack: Volume 1,68.0,2.75,0.0
Sega Soccer Slam,504.2,12.6,0.0
Sega Sports Tennis,3.0,1.0,0.0
Sega Super GT,293.8,5.0,0.0
Sega Superstars,87.8,3.8,0.0
Sega Superstars Tennis,2604.8571428571427,20.285714285714285,0.0
Sega Swirl,8.4,0.6,0.0
Sega Tetris,262.8333333333333,8.333333333333334,0.0
Sega Top Five,10.666666666666666,2.0,0.0
Sega Top Ten,70.0,4.0,0.0
Sega Touring Car Championship,31.0,2.0,0.0
Sega Vintage Collection: Alex Kidd & Co.,82.8,27.2,0.0
Sega Vintage Collection: Golden Axe,599.2,48.0,0.0
Sega Vintage Collection: Monster World,149.9090909090909,36.0,0.0
Sega Vintage Collection: Streets of Rage,3343.0,429.4,0.0
Sega Vintage Collection: ToeJam & Earl,102.66666666666667,11.0,0.0
Sega Worldwide Soccer '97,6.0,1.0,0.0
Sega Worldwide Soccer '98,16.0,1.25,0.0
Sega Worldwide Soccer PC,0.0,0.0,0.0
Sega-Galaga,22.0,3.0,0.0
SegaGT 2002,38.0,2.0,0.0
SegaNet Mahjong: MJ,971.0,37.0,0.0
SegaSonic Cosmo Fighter,103.0,8.0,0.0
SegaSonic Popcorn Shop,1170.0,8.0,0.0
SegaSonic the Hedgehog,3405.714285714286,22.142857142857142,0.0
Segagaga,231.83333333333334,4.0,0.0
Segare Ijiri,452.3333333333333,6.666666666666667,0.0
Segata Sanshirou Shinkenyugi,3394.2,3.4,0.0
Segatakai,689.0,1.0,0.0
SeiLane,6.5,2.0,0.0
Seicross,129.33333333333334,1.6666666666666667,0.0
Seifuku Densetsu Pretty Fighter,24.0,1.5,0.0
Seifuku Densetsu Pretty Fighter X,67.75,0.75,0.0
Seigimatsu II: Special Attack Devil,1.0,1.0,0.0
Seijuu Maden Beasts & Blades,99.0,2.0,0.0
Seikai Kishi Lynn Knight: Chikyuu wa Mamorete mo Kimo Otoko no Inshitsu Tanezuke Seme ni wa Katenakatta yo…,10.0,2.0,0.0
Seiken Densetsu Collection,462.3333333333333,9.666666666666666,0.0
Seiken Densetsu: Circle of Mana,40.0,2.0,0.0
Seiken Densetsu: Final Fantasy Gaiden,260.3333333333333,3.3333333333333335,0.0
Seiken Densetsu: Rise of Mana,36.0,0.0,0.0
Seiki: Ryoujoku no Kamen,12.5,1.0,0.0
Seikima II: Akuma no Gyakushuu!,34.0,0.5,0.0
Seiklus,7.0,2.0,0.0
Seiko's Adventure,2.0,1.0,0.0
Seinarukana -The Spirit of Eternity Sword 2-,80.75,3.0,0.0
Seinarukana Special Fan Disc,1.0,1.0,0.0
Seinfeld the Telltale Series,7579.0,10.5,0.0
